0.808890	0.0335416
0.808692	0.0545216
0.808495	0.0501998
0.808299	0.0616893
0.808103	0.0738181
0.807908	0.0513561
0.807714	0.0516311
0.807521	0.0525772
0.807328	0.0070000
0.807136	0.0143948
0.806944	0.0175939
0.806754	0.0903967
0.806564	0.0668720
0.806374	0.0660480
0.806186	0.0749719
0.805998	0.0626738
0.805810	0.0070000
0.805624	0.0237458
0.805438	0.0118402
0.805253	0.0097155
0.805069	0.0361651
0.804885	0.0499058
0.804702	0.0659431
0.804520	0.0531694
0.804338	0.0425608
0.804157	0.0769380
0.803977	0.0610217
0.803798	0.0444032
0.803619	0.0089714
0.803441	0.0206968
0.803263	0.0470186
0.803087	0.0171613
0.802911	0.0557009
0.802735	0.0710220
0.802561	0.0878763
0.802387	0.0662782
0.802214	0.0295534
0.802041	0.0130778
0.801870	0.0070000
0.801699	0.0070000
0.801528	0.0449854
0.801359	0.0529976
0.801190	0.0425460
0.801021	0.0356691
0.800854	0.0841334
0.800687	0.0722843
0.800521	0.0329837
0.800355	0.0304316
0.800191	0.0266228
0.800027	0.0529547
0.799863	0.0649021
0.799701	0.0070000
0.799539	0.0499350
0.799378	0.0811203
0.799217	0.0534315
0.799057	0.0678586
0.798898	0.0070000
0.798740	0.0070000
0.798582	0.0173987
0.798425	0.0338232
0.798269	0.0557840
0.798113	0.0726673
0.797958	0.0912607
0.797804	0.0548060
0.797651	0.0483376
0.797498	0.0348157
0.797346	0.0339544
0.797194	0.0235190
0.797044	0.0407183
0.796894	0.0437135
0.796744	0.0435550
0.796596	0.0759218
0.796448	0.0853388
0.796301	0.0956809
0.796154	0.0598498
0.796009	0.0270794
0.795864	0.0192187
0.795719	0.0256622
0.795576	0.0475168
0.795433	0.0576310
0.795290	0.0773963
0.795149	0.0704537
0.795008	0.0830893
0.794868	0.0501043
0.794728	0.0127417
0.794590	0.0399102
0.794452	0.0395389
0.794314	0.0158345
0.794178	0.0302444
0.794042	0.0442529
0.793906	0.0449076
0.793772	0.0556041
0.793638	0.0620405
0.793505	0.0511759
0.793373	0.0130851
0.793241	0.0406526
0.793110	0.0070000
0.792980	0.0318342
0.792850	0.0128329
0.792721	0.0651510
0.792593	0.0860906
0.792465	0.0715273
0.792338	0.0787252
0.792212	0.0545378
0.792087	0.0438294
0.791962	0.0456381
0.791838	0.0070000
0.791715	0.0341245
0.791592	0.0314544
0.791471	0.0299188
0.791349	0.0472049
0.791229	0.0537727
0.791109	0.0670442
0.790990	0.0503360
0.790872	0.0401380
0.790754	0.0070000
0.790637	0.0247057
0.790521	0.0387930
0.790405	0.0526283
0.790290	0.0817118
0.790176	0.0776613
0.790063	0.0491590
0.789950	0.0479638
0.789838	0.0493415
0.789727	0.0581275
0.789616	0.0109513
0.789506	0.0471689
0.789397	0.0203214
0.789288	0.0538991
0.789180	0.0313225
0.789073	0.0434469
0.788967	0.0487351
0.788861	0.0344638
0.788756	0.0282270
0.788652	0.0268492
0.788548	0.0240139
0.788445	0.0210849
0.788343	0.0362809
0.788242	0.0357524
0.788141	0.0541633
0.788041	0.0749280
0.787941	0.0442300
0.787842	0.0675833
0.787744	0.0474413
0.787647	0.0070000
0.787551	0.0147501
0.787455	0.0215159
0.787359	0.0321460
0.787265	0.0697341
0.787171	0.0550183
0.787078	0.0599096
0.786986	0.0442836
0.786894	0.0434933
0.786803	0.0279421
0.786713	0.0089003
0.786623	0.0129804
0.786534	0.0299472
0.786446	0.0491988
0.786359	0.0510147
0.786272	0.0468270
0.786186	0.0463070
0.786101	0.0422089
0.786016	0.0439094
0.785932	0.0348378
0.785849	0.0070000
0.785766	0.0093194
0.785684	0.0280591
0.785603	0.0571215
0.785523	0.0416912
0.785443	0.0652570
0.785364	0.0483693
0.785286	0.0794580
0.785208	0.0313080
0.785131	0.0229564
0.785055	0.0070000
0.784979	0.0125504
0.784904	0.0371649
0.784830	0.0531968
0.784757	0.0335675
0.784684	0.0723960
0.784612	0.0629152
0.784541	0.0636621
0.784470	0.0251880
0.784400	0.0070000
0.784331	0.0148436
0.784263	0.0210810
0.784195	0.0393543
0.784128	0.0325071
0.784061	0.0680361
0.783996	0.0410961
0.783931	0.0533838
0.783866	0.0496876
0.783803	0.0084709
0.783740	0.0177861
0.783678	0.0365675
0.783616	0.0254130
0.783556	0.0606457
0.783496	0.0299159
0.783436	0.0562078
0.783377	0.0316500
0.783320	0.0642208
0.783262	0.0421294
0.783206	0.0130240
0.783150	0.0070000
0.783095	0.0419857
0.783040	0.0229427
0.782986	0.0223270
0.782933	0.0379408
0.782881	0.0481538
0.782829	0.0359683
0.782778	0.0248163
0.782728	0.0499413
0.782679	0.0191881
0.782630	0.0070000
0.782582	0.0135467
0.782534	0.0070000
0.782488	0.0285752
0.782442	0.0328244
0.782396	0.0471576
0.782352	0.0441277
0.782308	0.0623054
0.782265	0.0070000
0.782222	0.0133837
0.782180	0.0452161
0.782139	0.0358549
0.782099	0.0446580
0.782059	0.0469522
0.782020	0.0551510
0.781982	0.0467828
0.781944	0.0430016
0.781907	0.0507780
0.781871	0.0187537
0.781836	0.0140925
0.781801	0.0099534
0.781767	0.0573856
0.781733	0.0570646
0.781701	0.0278401
0.781669	0.0349273
0.781637	0.0498934
0.781607	0.0437157
0.781577	0.0601835
0.781548	0.0314666
0.781519	0.0145769
0.781492	0.0215470
0.781464	0.0449856
0.781438	0.0595869
0.781412	0.0453277
0.781388	0.0439391
0.781363	0.0520100
0.781340	0.0275841
0.781317	0.0311609
0.781295	0.0229115
0.781273	0.0070000
0.781253	0.0196724
0.781233	0.0405490
0.781213	0.0524717
0.781195	0.0647010
0.781177	0.0276480
0.781159	0.0367466
0.781143	0.0308250
0.781127	0.0163963
0.781112	0.0070000
0.781098	0.0324419
0.781084	0.0294015
0.781071	0.0442151
0.781058	0.0527391
0.781047	0.0391619
0.781036	0.0503596
0.781026	0.0588239
0.781016	0.0329715
0.781007	0.0106181
0.780999	0.0070000
0.780992	0.0321884
0.780985	0.0162435
0.780979	0.0267221
0.780974	0.0467687
0.780969	0.0420175
0.780966	0.0280627
0.780962	0.0381673
0.780960	0.0204925
0.780958	0.0227685
0.780957	0.0070000
0.780957	0.0177135
0.780957	0.0325167
0.780958	0.0441736
0.780960	0.0376309
0.780962	0.0356498
0.780965	0.0449047
0.780969	0.0386221
0.780974	0.0574126
0.780979	0.0157652
0.780985	0.0089122
0.780992	0.0137078
0.780999	0.0562928
0.781007	0.0435649
0.781016	0.0461622
0.781025	0.0363414
0.781035	0.0400394
0.781046	0.0339999
0.781058	0.0092818
0.781070	0.0175151
0.781083	0.0070000
0.781097	0.0342566
0.781111	0.0279911
0.781126	0.0407519
0.781142	0.0578625
0.781159	0.0520555
0.781176	0.0335153
0.781194	0.0289659
0.781212	0.0353108
0.781232	0.0070000
0.781252	0.0070000
0.781272	0.0443049
0.781294	0.0439660
0.781316	0.0298177
0.781339	0.0429587
0.781362	0.0297816
0.781386	0.0120646
0.781411	0.0378191
0.781437	0.0131469
0.781463	0.0091735
0.781490	0.0070000
0.781518	0.0189441
0.781546	0.0500179
0.781576	0.0481518
0.781605	0.0556042
0.781636	0.0352015
0.781667	0.0441895
0.781699	0.0318171
0.781732	0.0169518
0.781765	0.0244300
0.781799	0.0231193
0.781834	0.0150231
0.781869	0.0311048
0.781906	0.0418712
0.781942	0.0557355
0.781980	0.0264657
0.782018	0.0103760
0.782057	0.0205389
0.782097	0.0145347
0.782137	0.0155356
0.782178	0.0476196
0.782220	0.0398120
0.782263	0.0467994
0.782306	0.0220747
0.782350	0.0342510
0.782394	0.0479646
0.782440	0.0129082
0.782485	0.0369201
0.782532	0.0131251
0.782580	0.0137366
0.782628	0.0224194
0.782676	0.0486416
0.782726	0.0366481
0.782776	0.0386686
0.782827	0.0296625
0.782879	0.0291423
0.782931	0.0125665
0.782984	0.0204034
0.783038	0.0070000
0.783092	0.0070000
0.783147	0.0334603
0.783203	0.0245370
0.783260	0.0389961
0.783317	0.0530032
0.783375	0.0406910
0.783433	0.0284222
0.783493	0.0315502
0.783553	0.0195629
0.783614	0.0099805
0.783675	0.0259120
0.783737	0.0332224
0.783800	0.0444772
0.783864	0.0476034
0.783928	0.0364996
0.783993	0.0379143
0.784058	0.0251604
0.784125	0.0429734
0.784192	0.0089570
0.784260	0.0215271
0.784328	0.0166251
0.784397	0.0189568
0.784467	0.0395540
0.784538	0.0269930
0.784609	0.0537246
0.784681	0.0250229
0.784754	0.0409961
0.784827	0.0253160
0.784901	0.0070000
0.784976	0.0070000
0.785051	0.0251620
0.785128	0.0231953
0.785204	0.0290499
0.785282	0.0437286
0.785360	0.0497558
0.785439	0.0362411
0.785519	0.0411784
0.785600	0.0184327
0.785681	0.0070000
0.785762	0.0266198
0.785845	0.0377024
0.785928	0.0410654
0.786012	0.0388135
0.786097	0.0487806
0.786182	0.0354633
0.786268	0.0238849
0.786355	0.0227690
0.786442	0.0089233
0.786530	0.0120693
0.786619	0.0117647
0.786709	0.0192661
0.786799	0.0547104
0.786890	0.0328948
0.786982	0.0328056
0.787074	0.0433912
0.787167	0.0270995
0.787261	0.0294575
0.787355	0.0121441
0.787450	0.0070000
0.787546	0.0104347
0.787643	0.0262652
0.787740	0.0279320
0.787838	0.0590877
0.787937	0.0268622
0.788036	0.0150239
0.788136	0.0070000
0.788237	0.0174631
0.788338	0.0070000
0.788441	0.0206076
0.788543	0.0273338
0.788647	0.0216713
0.788751	0.0368057
0.788856	0.0393363
0.788962	0.0389649
0.789068	0.0377907
0.789176	0.0274265
0.789283	0.0070000
0.789392	0.0149368
0.789501	0.0214825
0.789611	0.0175720
0.789722	0.0353506
0.789833	0.0263757
0.789945	0.0428192
0.790058	0.0255665
0.790171	0.0252681
0.790285	0.0368169
0.790400	0.0085378
0.790516	0.0229984
0.790632	0.0301554
0.790749	0.0313514
0.790866	0.0384250
0.790985	0.0201153
0.791104	0.0394547
0.791223	0.0249637
0.791344	0.0250867
0.791465	0.0070000
0.791587	0.0258521
0.791709	0.0145218
0.791833	0.0070000
0.791957	0.0323919
0.792081	0.0200969
0.792207	0.0373014
0.792333	0.0238417
0.792459	0.0275349
0.792587	0.0290377
0.792715	0.0078163
0.792844	0.0103361
0.792974	0.0108249
0.793104	0.0136650
0.793235	0.0172780
0.793367	0.0464043
0.793499	0.0284735
0.793632	0.0231079
0.793766	0.0221960
0.793900	0.0221686
0.794035	0.0198279
0.794171	0.0070000
0.794308	0.0220167
0.794445	0.0249457
0.794583	0.0204250
0.794722	0.0295456
0.794861	0.0308580
0.795002	0.0307391
0.795142	0.0300549
0.795284	0.0189805
0.795426	0.0190091
0.795569	0.0180010
0.795713	0.0130009
0.795857	0.0285815
0.796002	0.0209580
0.796148	0.0249957
0.796294	0.0368342
0.796441	0.0203489
0.796589	0.0408247
0.796738	0.0289827
0.796887	0.0188783
0.797037	0.0164477
0.797187	0.0281381
0.797339	0.0234663
0.797491	0.0292898
0.797644	0.0316855
0.797797	0.0338327
0.797951	0.0157255
0.798106	0.0280132
0.798262	0.0225281
0.798418	0.0134751
0.798575	0.0104978
0.798733	0.0289238
0.798891	0.0349384
0.799050	0.0333874
0.799210	0.0254315
0.799370	0.0280464
0.799532	0.0318986
0.799693	0.0227513
0.799856	0.0156508
0.800019	0.0108487
0.800183	0.0260399
0.800348	0.0132706
0.800513	0.0203385
0.800679	0.0240974
0.800846	0.0298611
0.801014	0.0240868
0.801182	0.0273283
0.801351	0.0203199
0.801521	0.0217718
0.801691	0.0175786
0.801862	0.0202759
0.802034	0.0211062
0.802206	0.0150662
0.802379	0.0264546
0.802553	0.0275578
0.802727	0.0129002
0.802903	0.0234896
0.803079	0.0271037
0.803255	0.0096591
0.803433	0.0211049
0.803611	0.0145002
0.803789	0.0327821
0.803969	0.0287156
0.804149	0.0271138
0.804330	0.0338275
0.804511	0.0377110
0.804694	0.0165659
0.804877	0.0123921
0.805060	0.0070000
0.805245	0.0166064
0.805430	0.0189121
0.805616	0.0402326
0.805802	0.0171833
0.805989	0.0226496
0.806177	0.0232828
0.806366	0.0169389
0.806555	0.0338957
0.806745	0.0180386
0.806936	0.0070000
0.807127	0.0100569
0.807319	0.0201505
0.807512	0.0295543
0.807705	0.0225190
0.807900	0.0346757
0.808094	0.0236348
0.808290	0.0273434
0.808486	0.0246222
0.808683	0.0070000
0.808881	0.0181631
0.809079	0.0154010
0.809279	0.0123814
0.809478	0.0270155
0.809679	0.0294066
0.809880	0.0316607
0.810082	0.0405794
0.810285	0.0291069
0.810488	0.0138421
0.810692	0.0175004
0.810897	0.0144113
0.811102	0.0190492
0.811308	0.0198738
0.811515	0.0194360
0.811723	0.0234862
0.811931	0.0233101
0.812140	0.0245693
0.812350	0.0174730
0.812560	0.0070000
0.812771	0.0070000
0.812983	0.0070000
0.813195	0.0259543
0.813408	0.0115186
0.813622	0.0304673
0.813837	0.0280151
0.814052	0.0175229
0.814268	0.0327774
0.814485	0.0184658
0.814702	0.0147659
0.814920	0.0070000
0.815139	0.0101321
0.815358	0.0174335
0.815579	0.0194763
0.815800	0.0235304
0.816021	0.0215155
0.816243	0.0192890
0.816466	0.0224056
0.816690	0.0172807
0.816914	0.0101998
0.817140	0.0185281
0.817365	0.0213685
0.817592	0.0308931
0.817819	0.0297862
0.818047	0.0261068
0.818276	0.0170045
0.818505	0.0175653
0.818735	0.0183670
0.818966	0.0197835
0.819197	0.0100697
0.819429	0.0092550
0.819662	0.0177379
0.819896	0.0187290
0.820130	0.0159737
0.820365	0.0269466
0.820600	0.0209704
0.820837	0.0215925
0.821074	0.0233299
0.821312	0.0162480
0.821550	0.0070000
0.821789	0.0124865
0.822029	0.0208569
0.822270	0.0221961
0.822511	0.0319942
0.822753	0.0298306
0.822995	0.0312036
0.823239	0.0215912
0.823483	0.0196182
0.823728	0.0184606
0.823973	0.0133015
0.824219	0.0177100
0.824466	0.0142413
0.824714	0.0271824
0.824962	0.0173259
0.825211	0.0189942
0.825461	0.0262936
0.825711	0.0211506
0.825962	0.0121304
0.826214	0.0168834
0.826466	0.0072930
0.826720	0.0236063
0.826974	0.0170075
0.827228	0.0297154
0.827483	0.0139260
0.827739	0.0183363
0.827996	0.0215474
0.828254	0.0196171
0.828512	0.0130178
0.828771	0.0163644
0.829030	0.0162384
0.829290	0.0142037
0.829551	0.0249927
0.829813	0.0254189
0.830075	0.0219435
0.830338	0.0219608
0.830602	0.0239424
0.830866	0.0256448
0.831132	0.0070000
0.831397	0.0070000
0.831664	0.0187180
0.831931	0.0250371
0.832199	0.0234338
0.832468	0.0208619
0.832737	0.0254501
0.833007	0.0218880
0.833278	0.0192975
0.833549	0.0138436
0.833822	0.0074934
0.834094	0.0127316
0.834368	0.0155162
0.834642	0.0226664
0.834917	0.0193889
0.835193	0.0327506
0.835469	0.0273670
0.835746	0.0267791
0.836024	0.0208758
0.836303	0.0070000
0.836582	0.0119515
0.836862	0.0155332
0.837142	0.0281048
0.837424	0.0156626
0.837706	0.0229562
0.837988	0.0093592
0.838272	0.0256993
0.838556	0.0305220
0.838841	0.0240813
0.839126	0.0099573
0.839412	0.0130288
0.839699	0.0170433
0.839987	0.0167551
0.840275	0.0193248
0.840564	0.0292062
0.840854	0.0160838
0.841144	0.0210969
0.841436	0.0280049
0.841727	0.0179888
0.842020	0.0165637
0.842313	0.0130614
0.842607	0.0136791
0.842902	0.0168994
0.843197	0.0240610
0.843493	0.0241255
0.843790	0.0216807
0.844087	0.0228529
0.844385	0.0186529
0.844684	0.0212887
0.844984	0.0070000
0.845284	0.0078822
0.845585	0.0164236
0.845887	0.0169419
0.846189	0.0294635
0.846492	0.0199249
0.846796	0.0314347
0.847100	0.0135037
0.847406	0.0220801
0.847711	0.0162841
0.848018	0.0070000
0.848325	0.0070000
0.848633	0.0111842
0.848942	0.0182994
0.849251	0.0207491
0.849561	0.0207487
0.849872	0.0142530
0.850184	0.0127556
0.850496	0.0175502
0.850809	0.0141051
0.851122	0.0212094
0.851437	0.0070000
0.851752	0.0172045
0.852068	0.0198646
0.852384	0.0175762
0.852701	0.0166176
0.853019	0.0164220
0.853337	0.0207279
0.853657	0.0216246
0.853977	0.0088197
0.854297	0.0140403
0.854619	0.0166233
0.854941	0.0138583
0.855263	0.0285444
0.855587	0.0200692
0.855911	0.0216845
0.856236	0.0203101
0.856561	0.0195562
0.856888	0.0160676
0.857214	0.0131372
0.857542	0.0175878
0.857870	0.0131274
0.858200	0.0180414
0.858529	0.0175926
0.858860	0.0192815
0.859191	0.0200969
0.859523	0.0109572
0.859855	0.0145229
0.860189	0.0112123
0.860523	0.0070000
0.860857	0.0142786
0.861193	0.0143268
0.861529	0.0252462
0.861866	0.0241132
0.862203	0.0221502
0.862541	0.0244100
0.862880	0.0172949
0.863220	0.0190989
0.863560	0.0077561
0.863901	0.0130514
0.864243	0.0103339
0.864585	0.0198013
0.864928	0.0174591
0.865272	0.0154716
0.865617	0.0210629
0.865962	0.0250986
0.866308	0.0211468
0.866654	0.0177664
0.867002	0.0096516
0.867350	0.0179588
0.867698	0.0124272
0.868048	0.0209928
0.868398	0.0209593
0.868749	0.0254425
0.869100	0.0208499
0.869452	0.0215679
0.869805	0.0187471
0.870159	0.0182326
0.870513	0.0107290
0.870868	0.0112695
0.871224	0.0178309
0.871581	0.0223965
0.871938	0.0242314
0.872296	0.0184121
0.872654	0.0212108
0.873014	0.0222458
0.873373	0.0127093
0.873734	0.0177736
0.874096	0.0095826
0.874458	0.0196936
0.874820	0.0127877
0.875184	0.0170102
0.875548	0.0235091
0.875913	0.0205233
0.876278	0.0191868
0.876645	0.0221719
0.877012	0.0202512
0.877379	0.0132466
0.877748	0.0119059
0.878117	0.0163518
0.878487	0.0136984
0.878857	0.0188233
0.879228	0.0155662
0.879600	0.0191933
0.879973	0.0180869
0.880346	0.0150296
0.880720	0.0165192
0.881095	0.0195266
0.881470	0.0095609
0.881846	0.0164353
0.882223	0.0170756
0.882601	0.0228020
0.882979	0.0250700
0.883358	0.0285783
0.883738	0.0209938
0.884118	0.0183574
0.884499	0.0118885
0.884881	0.0122183
0.885263	0.0149993
0.885646	0.0121364
0.886030	0.0152070
0.886415	0.0111923
0.886800	0.0193083
0.887186	0.0174871
0.887573	0.0163859
0.887960	0.0104358
0.888348	0.0105549
0.888737	0.0120251
0.889126	0.0090133
0.889516	0.0143541
0.889907	0.0229680
0.890299	0.0128921
0.890691	0.0243485
0.891084	0.0151464
0.891478	0.0162226
0.891872	0.0092805
0.892267	0.0139883
0.892663	0.0117489
0.893060	0.0091014
0.893457	0.0126007
0.893855	0.0168976
0.894253	0.0217022
0.894652	0.0253854
0.895052	0.0165377
0.895453	0.0153741
0.895855	0.0142172
0.896257	0.0112376
0.896660	0.0134263
0.897063	0.0143371
0.897467	0.0120748
0.897872	0.0193038
0.898278	0.0221348
0.898684	0.0208909
0.899091	0.0115648
0.899499	0.0165152
0.899907	0.0109952
0.900316	0.0085138
0.900726	0.0132798
0.901137	0.0116675
0.901548	0.0166843
0.901960	0.0163242
0.902373	0.0205450
0.902786	0.0153559
0.903200	0.0166106
0.903615	0.0141854
0.904030	0.0123722
0.904446	0.0117756
0.904863	0.0112588
0.905281	0.0140671
0.905699	0.0156439
0.906118	0.0166505
0.906538	0.0173457
0.906958	0.0188137
0.907379	0.0096166
0.907801	0.0147110
0.908223	0.0107026
0.908647	0.0070294
0.909070	0.0162491
0.909495	0.0137692
0.909920	0.0228801
0.910346	0.0163538
0.910773	0.0198794
0.911200	0.0216706
0.911628	0.0182910
0.912057	0.0131643
0.912487	0.0120644
0.912917	0.0102860
0.913348	0.0127256
0.913779	0.0126466
0.914212	0.0149165
0.914645	0.0150146
0.915079	0.0176949
0.915513	0.0202813
0.915948	0.0146692
0.916384	0.0124442
0.916820	0.0098941
0.917258	0.0135702
0.917696	0.0158897
0.918134	0.0168941
0.918574	0.0199529
0.919014	0.0197335
0.919454	0.0188265
0.919896	0.0178244
0.920338	0.0102507
0.920781	0.0103498
0.921224	0.0122404
0.921669	0.0124292
0.922114	0.0129055
0.922559	0.0123568
0.923006	0.0158298
0.923453	0.0159983
0.923900	0.0198260
0.924349	0.0182576
0.924798	0.0159818
0.925248	0.0120656
0.925698	0.0110742
0.926150	0.0170409
0.926602	0.0133220
0.927054	0.0182218
0.927508	0.0167382
0.927962	0.0160128
0.928417	0.0172706
0.928872	0.0109771
0.929328	0.0133223
0.929785	0.0070000
0.930243	0.0109458
0.930701	0.0146798
0.931160	0.0162040
0.931620	0.0227507
0.932080	0.0162245
0.932541	0.0198785
0.933003	0.0202565
0.933466	0.0189150
0.933929	0.0125256
0.934393	0.0090965
0.934857	0.0088541
0.935323	0.0151837
0.935789	0.0142872
0.936256	0.0162903
0.936723	0.0136972
0.937191	0.0200160
0.937660	0.0148476
0.938129	0.0151097
0.938600	0.0070000
0.939071	0.0115135
0.939542	0.0095881
0.940015	0.0134648
0.940488	0.0106592
0.940961	0.0184515
0.941436	0.0135997
0.941911	0.0154627
0.942387	0.0127845
0.942863	0.0126156
0.943341	0.0093154
0.943819	0.0094895
0.944297	0.0078592
0.944777	0.0125614
0.945257	0.0161731
0.945738	0.0213046
0.946219	0.0209801
0.946701	0.0160075
0.947184	0.0136870
0.947668	0.0082311
0.948152	0.0070000
0.948637	0.0096441
0.949123	0.0121724
0.949609	0.0130495
0.950096	0.0177769
0.950584	0.0185711
0.951072	0.0162037
0.951562	0.0139998
0.952052	0.0100242
0.952542	0.0165035
0.953034	0.0082211
0.953526	0.0092921
0.954018	0.0165406
0.954512	0.0150582
0.955006	0.0192464
0.955501	0.0163208
0.955996	0.0187839
0.956492	0.0154057
0.956989	0.0187646
0.957487	0.0109472
0.957985	0.0099834
0.958484	0.0105310
0.958984	0.0195208
0.959485	0.0176107
0.959986	0.0164458
0.960488	0.0190889
0.960990	0.0145535
0.961493	0.0149244
0.961997	0.0122915
0.962502	0.0073611
0.963007	0.0088242
0.963513	0.0088116
0.964020	0.0169398
0.964528	0.0198985
0.965036	0.0199389
0.965545	0.0152068
0.966054	0.0152623
0.966564	0.0157677
0.967075	0.0070000
0.967587	0.0072842
0.968100	0.0092909
0.968613	0.0103097
0.969126	0.0141729
0.969641	0.0150036
0.970156	0.0134330
0.970672	0.0119782
0.971189	0.0164668
0.971706	0.0111920
0.972224	0.0116737
0.972743	0.0070000
0.973262	0.0079220
0.973782	0.0115608
0.974303	0.0116004
0.974824	0.0175674
0.975347	0.0178174
0.975870	0.0157048
0.976393	0.0143435
0.976918	0.0127729
0.977443	0.0123011
0.977968	0.0074884
0.978495	0.0070000
0.979022	0.0112517
0.979550	0.0135513
0.980078	0.0168238
0.980607	0.0122743
0.981137	0.0143991
0.981668	0.0141121
0.982199	0.0087014
0.982731	0.0099784
0.983264	0.0070000
0.983798	0.0108988
0.984332	0.0167262
0.984867	0.0122186
0.985402	0.0221467
0.985939	0.0173902
0.986475	0.0138009
0.987013	0.0147191
0.987552	0.0155726
0.988091	0.0115401
0.988630	0.0075948
0.989171	0.0094990
0.989712	0.0147140
0.990254	0.0153099
0.990797	0.0221236
0.991340	0.0179508
0.991884	0.0144638
0.992429	0.0112277
0.992974	0.0085850
0.993520	0.0101950
0.994067	0.0119059
0.994614	0.0141062
0.995163	0.0151851
0.995711	0.0154231
0.996261	0.0154475
0.996811	0.0148883
0.997362	0.0174503
0.997914	0.0098842
0.998467	0.0091270
0.999020	0.0090312
0.999573	0.0107813
1.000128	0.0113243
1.000683	0.0138526
1.001239	0.0139696
1.001796	0.0178674
1.002353	0.0160774
1.002911	0.0092028
1.003470	0.0125057
1.004029	0.0070000
1.004590	0.0118760
1.005150	0.0128945
1.005712	0.0110379
1.006274	0.0121816
1.006837	0.0163982
1.007401	0.0139242
1.007965	0.0117090
1.008530	0.0127933
1.009096	0.0115219
1.009662	0.0111995
1.010230	0.0070000
1.010798	0.0084453
1.011366	0.0078006
1.011935	0.0151118
1.012505	0.0134231
1.013076	0.0113381
1.013647	0.0139359
1.014220	0.0143683
1.014792	0.0093374
1.015366	0.0093370
1.015940	0.0070000
1.016515	0.0132310
1.017090	0.0107542
1.017667	0.0140826
1.018244	0.0112902
1.018821	0.0113951
1.019400	0.0155818
1.019979	0.0114972
1.020559	0.0085687
1.021139	0.0091318
1.021721	0.0088853
1.022302	0.0105832
1.022885	0.0134964
1.023468	0.0139588
1.024052	0.0160867
1.024637	0.0153927
1.025223	0.0147448
1.025809	0.0102210
1.026396	0.0100267
1.026983	0.0098131
1.027571	0.0102882
1.028160	0.0124362
1.028750	0.0112169
1.029340	0.0157378
1.029931	0.0152846
1.030523	0.0132030
1.031116	0.0128331
1.031709	0.0128591
1.032303	0.0118039
1.032897	0.0097517
1.033492	0.0122882
1.034088	0.0098342
1.034685	0.0119090
1.035282	0.0170686
1.035881	0.0114328
1.036479	0.0120252
1.037079	0.0137566
1.037679	0.0107414
1.038280	0.0109498
1.038881	0.0131524
1.039484	0.0110397
1.040087	0.0134392
1.040690	0.0142558
1.041295	0.0127858
